,debias_point,debias_var,dim,dim_var,undebias_point,J,Q,K
48,-0.06628811235331404,5.9110027646213865,-0.19337411454265574,0.26207955784042347,-0.024614926298624402,50,1000,5
49,0.08650304625631404,5.609936663912488,0.18702772923631628,0.21843688401033182,0.008549364112617431,50,1000,5
50,0.043352530067578665,5.692397366444124,-0.4044166960982092,0.23558517008335383,0.035378670112554196,50,1000,5
51,-0.03972741776649486,6.418629526587604,0.11173845383196568,0.23846997455234886,0.00354534768504147,50,1000,5
52,-0.10867316798007616,4.646096465881826,0.06240553303234986,0.23269194613983585,-0.05121960222113009,50,1000,5
53,-0.08437926714055839,5.070770591147773,-0.02851210740701271,0.2292196095053521,-0.07762102506860276,50,1000,5
54,-0.03798335516511522,4.990991289252718,-0.2839102663023465,0.2367882981912288,-0.045632753227244915,50,1000,5
55,0.015656319301106048,4.983222541460537,0.4296927804360431,0.2505680699908631,-0.021241527220940398,50,1000,5
56,-0.11089470844019193,5.865900968703329,-0.25591802474759007,0.25845122798874887,-0.010076562247567467,50,1000,5
57,0.09262338716282548,7.0263535200340295,-0.29465175719873793,0.22997341749401112,0.005395096866745109,50,1000,5
58,-0.08194697281887296,6.629552254161633,0.2764046664207327,0.2184680522092916,-0.06672406186590672,50,1000,5
59,-0.018245758930116276,4.163159815604533,0.08605456627065022,0.25634438609727106,0.004801995882774101,50,1000,5
60,-0.06879720748672341,6.212574375745756,-0.011065872633305052,0.24874327264601603,-0.04222828617079403,50,1000,5
61,0.037270405890853626,6.237082382932162,0.3850654992433564,0.2312963960139913,-0.07941022363696093,50,1000,5
62,0.05391059589106878,5.1141520933201,-0.15226532591312036,0.24042220316007204,-0.050548688262659985,50,1000,5
63,0.05745045191605188,7.412562428842233,-0.04045422134376375,0.2581158654182202,-0.03228256534942776,50,1000,5
64,0.006362115161603986,5.0332179142811,0.34854940570682613,0.24331607056490237,-0.004780720195840221,50,1000,5
65,0.0001755338632489061,6.046768071863454,-0.19702340458597023,0.27934723856845384,0.06253367332110649,50,1000,5
66,-0.002147192220632331,6.056207766453196,-0.5261717612696004,0.26810602234175274,-0.005834664697500884,50,1000,5
67,-0.03251934159907688,5.191045142128879,0.35963712178913365,0.2360533350916335,0.03478620613286008,50,1000,5
68,0.04808048264639689,6.10047792227405,0.020332623715984433,0.2331585557905872,-0.019606514472388575,50,1000,5
69,0.0841553405701555,4.425027454485595,0.15463535929824213,0.2719164232831898,0.02727495393133041,50,1000,5
70,-0.029584192335559534,8.584339763575647,-0.06850839344063431,0.23383592357279204,-0.008872507443899105,50,1000,5
71,0.0632073295819099,6.365219744834334,-0.17477119206930425,0.24028474750570775,0.038623987988193643,50,1000,5
72,0.0391485075530093,5.884448378141166,-0.009394623231391286,0.2340026167214181,0.0802320538521817,50,1000,5
73,-0.007253971191249005,6.776745825505654,-0.3708908505356092,0.23757944475168777,-0.02980749053175662,50,1000,5
74,0.09193479456870647,5.513191840035456,-0.12346921355212892,0.25548880861385337,-0.009835188799771405,50,1000,5
75,-0.09366254092972089,5.770227202260468,0.10580108778782948,0.24554878857394985,-0.05091222529889439,50,1000,5
76,0.02372450530776574,5.324046154152758,0.027660326033716487,0.2625751799048696,-0.01470081767867741,50,1000,5
77,0.03799481966044054,6.613426254192525,-0.07822983813195838,0.22955450691373266,0.0838047384027335,50,1000,5
78,0.02995643249909892,4.924936953955701,-0.3209729702336248,0.22824946448235559,-0.01384060541187992,50,1000,5
79,0.04301481901616457,5.571917375540534,0.43302293898435407,0.2541287859148998,-0.024828205363278674,50,1000,5
80,-0.03866882359674354,6.486370213549795,-0.1702274706317115,0.2597340948037827,-0.022587084001064652,50,1000,5
81,0.015077750718514646,6.3061437396346385,-0.2545421258173626,0.23667260664067138,0.005314357403951632,50,1000,5
82,0.15643445186710978,5.381468420536527,0.3704383010031469,0.20967938049440113,0.10150984056394279,50,1000,5
83,-0.01406478367655846,6.448574150854046,0.16710006194141513,0.23555785570604354,0.02166084927577515,50,1000,5
84,-0.0635498832440673,6.108201598776554,0.4678273306989862,0.2527210602601649,-0.04459037852754553,50,1000,5
85,-0.05078075912351098,5.828702208810081,-0.044315345160809816,0.22953504961961285,0.021608494119751662,50,1000,5
86,-0.0682662213904227,5.172293388703054,-0.025790803147608177,0.22484484638052019,0.004639563654948738,50,1000,5
87,0.06528247066623179,6.6838307915350255,0.029569850136352382,0.2647496505566679,0.06296329308233073,50,1000,5
88,0.009540549143392927,6.029012619820112,-0.047059762767044155,0.22431295853669758,0.06315509925117728,50,1000,5
89,0.13874320255738434,4.919313435142534,-0.029187429123571196,0.2390144194865862,0.026598711630140076,50,1000,5
90,0.14800114506961157,5.773062682030035,0.16855500560611913,0.23273870467696203,-0.002330619897332832,50,1000,5
91,0.03149077598705336,5.484048344404893,-0.086803504114219,0.2806758423637656,-0.00010385102819448928,50,1000,5
92,-0.03968697176550915,5.542508909499824,0.15772757911793134,0.2699968789075706,0.040536941037154876,50,1000,5
93,0.08352562530211548,5.544463877980296,0.006879035633007291,0.2088484079462872,0.05122077568739145,50,1000,5
94,-0.014557852351095912,6.15977868577707,-0.37658511252238025,0.24123910736437362,0.011012277304954923,50,1000,5
95,-0.06219195874345663,6.000960293990509,-0.26283093979447125,0.24127351766708127,-0.013071509790454426,50,1000,5
96,0.05540487719554954,5.847965526714154,-0.2102389875423465,0.21764767867633383,-0.01236258916912217,50,1000,5
97,0.050166509467725474,5.453122662922756,0.21585883331947553,0.24186640047802352,-0.060792902002804676,50,1000,5
98,-0.17899802300310344,6.578758807029149,-0.12788142039286976,0.2682524578578131,-0.05119230366531765,50,1000,5
99,-0.0969675539659723,5.222150065971287,-0.19756376066348258,0.24194221951933917,-0.09031792850155063,50,1000,5
