,debias_point,debias_var,dim,dim_var,undebias_point,undebias_var,J,Q,K,ground_truth
89,0.035881599129507835,3.0027403241958175,-0.5842917544302315,0.17045907323645137,0.017106412747846248,0.022343614897884195,30,2000,5,0.015446888768899214
90,0.03531669204752913,7.760301272922971,,,0.01898123437585163,0.02251615288915809,30,2000,5,0.015446888768899214
91,0.05397187412646206,3.7689061169940756,-0.618276829387828,0.1701435160581342,0.02253202623211101,0.021561430019142208,30,2000,5,0.015446888768899214
92,0.016796238328036475,3.659599132487841,-0.6959061035928222,0.186629200848942,0.014328250271468132,0.02341992045622791,30,2000,5,0.015446888768899214
93,-0.11627885104356712,3.361463409105078,-0.7825038881286606,0.1707251172002068,0.012079790974299695,0.023458857747619428,30,2000,5,0.015446888768899214
94,0.04056588704590084,2.799132440933341,-0.5768221291464011,0.18064358338217867,0.010074788529130886,0.022312446086538002,30,2000,5,0.015446888768899214
95,0.03154462294550313,5.20384329107456,-0.46344025879859263,0.20753923346775208,0.017534652100317755,0.022669483902151847,30,2000,5,0.015446888768899214
96,0.00019066133594871268,6.50561447533983,,,0.016238161903883802,0.023557437568173637,30,2000,5,0.015446888768899214
97,-0.025495895988057602,3.0752954655325695,-0.8392443497064623,0.19057954574832878,0.003942961324858509,0.023448223233382037,30,2000,5,0.015446888768899214
98,0.07084971998242838,4.366712390996265,-0.8897468062180103,0.2083092874018445,0.017982878985608085,0.023859154611876487,30,2000,5,0.015446888768899214
99,0.031590268520286534,5.141760099318791,-0.5971345571158184,0.1737583580992955,0.015068650925352539,0.02361143406882532,30,2000,5,0.015446888768899214
100,-0.014237340688291184,3.18792431941603,-0.7129202928179454,0.17056354776604676,0.0054060412221435495,0.023713769184484836,30,2000,5,0.015446888768899214
101,0.0719859803034518,3.2985650079325843,-0.48602246519952264,0.17077588520534034,0.015684002227911494,0.02200547124558634,30,2000,5,0.015446888768899214
102,0.06414365974227437,8.125296268278476,,,0.020162160107412532,0.02339612025607309,30,2000,5,0.015446888768899214
103,0.03467584202230991,4.115366964185307,-0.6248697366630909,0.20689957441945175,0.012841918949896919,0.022899154958900398,30,2000,5,0.015446888768899214
104,-0.04761262980422265,3.5429049487318824,-0.7784583541625616,0.16562198375516632,0.01570733181179346,0.022544961622135484,30,2000,5,0.015446888768899214
105,0.02618332282620374,3.1445338647038823,-0.6840230733165416,0.1707320135915738,0.017330200026704306,0.022417227395857057,30,2000,5,0.015446888768899214
106,0.02957199063704069,3.7735167748664744,-0.6876679666502197,0.17287225746218474,0.021684702358294144,0.022481794730383267,30,2000,5,0.015446888768899214
107,0.04469205065458757,3.7365409073238003,-0.601404667458048,0.17025598553698534,0.01739859697113584,0.023104092591916637,30,2000,5,0.015446888768899214
108,0.019397887502471706,4.4282714065092215,-1.1439405485341654,0.3466815259191352,0.015935003305128804,0.022568995290136118,30,2000,5,0.015446888768899214
109,0.06093792907850304,3.209713218416115,-0.5211101949996708,0.17099163142017704,0.01807344392586835,0.023475485331599388,30,2000,5,0.015446888768899214
110,0.07311182466020902,8.112681770012289,,,0.01918025139114868,0.02449861850879452,30,2000,5,0.015446888768899214
